Clock Rate: 1 ticks per second
----------------------------------------
SEND B | 1741052711.619748 | 0 | 1
RECEIVE B | 1741052712.294941 | 0 | 6.0
RECEIVE B | 1741052712.633404 | 0 | 8.0
INTERNAL | 1741052714.630356 | 0 | 9.0
RECEIVE C | 1741052714.93594 | 3 | 17.0
RECEIVE C | 1741052715.1076229 | 4 | 18.0
RECEIVE B | 1741052715.350152 | 7 | 24.0
RECEIVE B | 1741052715.516521 | 8 | 25.0
RECEIVE C | 1741052716.298675 | 8 | 30.0
RECEIVE B | 1741052716.5481951 | 9 | 32.0
RECEIVE B | 1741052716.718106 | 8 | 33.0
RECEIVE C | 1741052716.8076649 | 7 | 34.0
RECEIVE C | 1741052717.318408 | 8 | 37.0
RECEIVE C | 1741052717.485781 | 8 | 38.0
RECEIVE C | 1741052717.998647 | 9 | 41.0
RECEIVE B | 1741052718.586754 | 10 | 45.0
RECEIVE C | 1741052719.0143108 | 11 | 48.0
RECEIVE C | 1741052720.206655 | 13 | 55.0
RECEIVE C | 1741052720.379118 | 14 | 56.0
RECEIVE C | 1741052722.941817 | 15 | 71.0
RECEIVE C | 1741052723.1122282 | 17 | 72.0
RECEIVE B | 1741052724.545929 | 17 | 81.0
RECEIVE C | 1741052724.822439 | 20 | 83.0
RECEIVE B | 1741052725.4020631 | 23 | 86.0
RECEIVE B | 1741052725.745242 | 24 | 88.0
RECEIVE C | 1741052726.523247 | 25 | 93.0
RECEIVE B | 1741052726.770798 | 26 | 95.0
RECEIVE C | 1741052726.866237 | 27 | 96.0
RECEIVE C | 1741052727.891955 | 26 | 102.0
RECEIVE B | 1741052727.960314 | 29 | 103.0
RECEIVE B | 1741052728.2996402 | 30 | 104.0
RECEIVE C | 1741052728.741895 | 29 | 107.0
RECEIVE B | 1741052728.983287 | 30 | 108.0
RECEIVE C | 1741052729.767429 | 30 | 113.0
RECEIVE C | 1741052730.6197681 | 31 | 119.0
RECEIVE B | 1741052731.208155 | 30 | 123.0
RECEIVE C | 1741052731.4730968 | 31 | 125.0
RECEIVE B | 1741052731.5446 | 32 | 126.0
RECEIVE B | 1741052732.226584 | 31 | 130.0
RECEIVE B | 1741052733.0788321 | 32 | 135.0
RECEIVE B | 1741052733.2521641 | 31 | 136.0
RECEIVE C | 1741052733.519979 | 31 | 138.0
RECEIVE B | 1741052733.5967412 | 30 | 139.0
RECEIVE B | 1741052733.7683232 | 30 | 140.0
RECEIVE B | 1741052733.938224 | 32 | 141.0
RECEIVE C | 1741052734.203456 | 34 | 142.0
RECEIVE C | 1741052734.546836 | 33 | 144.0
RECEIVE B | 1741052734.7901251 | 36 | 145.0
RECEIVE B | 1741052734.9548779 | 36 | 146.0
RECEIVE C | 1741052735.730376 | 36 | 151.0
RECEIVE C | 1741052736.416085 | 39 | 156.0
RECEIVE C | 1741052737.444146 | 39 | 162.0
RECEIVE B | 1741052737.677334 | 40 | 164.0
RECEIVE B | 1741052737.845675 | 41 | 165.0
RECEIVE B | 1741052738.524361 | 41 | 169.0
RECEIVE B | 1741052739.729106 | 43 | 176.0
RECEIVE B | 1741052739.900652 | 47 | 177.0
RECEIVE C | 1741052740.1749382 | 47 | 179.0
RECEIVE B | 1741052740.578094 | 47 | 181.0
RECEIVE C | 1741052741.19315 | 47 | 185.0
RECEIVE C | 1741052741.70715 | 47 | 188.0
RECEIVE B | 1741052743.147787 | 47 | 197.0
RECEIVE B | 1741052743.646284 | 47 | 200.0
RECEIVE C | 1741052744.2552981 | 47 | 204.0
RECEIVE C | 1741052745.111988 | 50 | 210.0
