Clock Rate: 1 ticks per second
----------------------------------------
INTERNAL | 1741131155.506353 | 0 | 1
SEND ALL | 1741131156.515381 | 0 | 2
SEND A | 1741131157.513667 | 0 | 3
INTERNAL | 1741131158.514121 | 0 | 4
RECEIVE A | 1741131159.519212 | 0 | 18.0
RECEIVE A | 1741131160.5242538 | 0 | 20.0
RECEIVE A | 1741131161.529261 | 0 | 22.0
RECEIVE A | 1741131162.534282 | 1 | 26.0
RECEIVE A | 1741131163.5386071 | 0 | 27.0
INTERNAL | 1741131164.54263 | 0 | 28.0
INTERNAL | 1741131165.547701 | 0 | 29.0
INTERNAL | 1741131166.552716 | 0 | 30.0
SEND B | 1741131167.5558321 | 0 | 31.0
SEND A | 1741131168.557486 | 0 | 32.0
INTERNAL | 1741131169.558638 | 0 | 33.0
INTERNAL | 1741131170.563215 | 0 | 34.0
RECEIVE B | 1741131171.563614 | 0 | 50.0
INTERNAL | 1741131172.5668962 | 0 | 51.0
SEND ALL | 1741131173.578272 | 0 | 52.0
INTERNAL | 1741131174.57696 | 0 | 53.0
RECEIVE A | 1741131175.5780978 | 0 | 65.0
RECEIVE A | 1741131176.5798578 | 0 | 67.0
RECEIVE A | 1741131177.5816782 | 0 | 71.0
INTERNAL | 1741131178.585674 | 0 | 72.0
RECEIVE A | 1741131179.5860639 | 0 | 77.0
RECEIVE A | 1741131180.5911272 | 0 | 80.0
INTERNAL | 1741131181.5914109 | 0 | 81.0
INTERNAL | 1741131182.5964642 | 0 | 82.0
SEND B | 1741131183.602952 | 0 | 83.0
INTERNAL | 1741131184.602577 | 0 | 84.0
RECEIVE A | 1741131185.607646 | 0 | 94.0
SEND A | 1741131186.613468 | 0 | 95.0
RECEIVE B | 1741131187.615697 | 0 | 98.0
RECEIVE B | 1741131188.620793 | 1 | 99.0
RECEIVE A | 1741131189.6217139 | 1 | 104.0
RECEIVE A | 1741131190.626706 | 0 | 107.0
RECEIVE A | 1741131191.631787 | 1 | 111.0
RECEIVE A | 1741131192.634284 | 2 | 112.0
RECEIVE A | 1741131193.639355 | 1 | 114.0
RECEIVE A | 1741131194.64238 | 0 | 115.0
RECEIVE B | 1741131195.6474361 | 0 | 121.0
RECEIVE A | 1741131196.649295 | 1 | 127.0
RECEIVE A | 1741131197.650697 | 1 | 128.0
RECEIVE A | 1741131198.655728 | 0 | 129.0
RECEIVE A | 1741131199.658102 | 0 | 136.0
RECEIVE A | 1741131200.6631832 | 0 | 140.0
SEND A | 1741131201.668205 | 0 | 141.0
RECEIVE A | 1741131202.669004 | 0 | 146.0
RECEIVE A | 1741131203.671356 | 0 | 148.0
RECEIVE A | 1741131204.676388 | 1 | 151.0
RECEIVE A | 1741131205.6772952 | 0 | 152.0
RECEIVE A | 1741131206.6791308 | 0 | 157.0
RECEIVE A | 1741131207.684161 | 1 | 160.0
RECEIVE A | 1741131208.687465 | 0 | 161.0
INTERNAL | 1741131209.687754 | 0 | 162.0
INTERNAL | 1741131210.69281 | 0 | 163.0
INTERNAL | 1741131211.6928508 | 0 | 164.0
INTERNAL | 1741131212.6977081 | 0 | 165.0
INTERNAL | 1741131213.702796 | 0 | 166.0
INTERNAL | 1741131214.7038999 | 0 | 167.0
RECEIVE A | 1741131215.7089899 | 0 | 182.0
RECEIVE A | 1741131216.7117178 | 1 | 185.0
RECEIVE A | 1741131217.716727 | 0 | 187.0
RECEIVE A | 1741131218.721788 | 2 | 191.0
RECEIVE A | 1741131219.7250078 | 2 | 192.0
