Clock Rate: 2 ticks per second
----------------------------------------
SEND A | 1741133295.292897 | 0 | 1
INTERNAL | 1741133295.795011 | 0 | 2
INTERNAL | 1741133296.295758 | 0 | 3
RECEIVE B | 1741133296.7993011 | 0 | 4
RECEIVE B | 1741133297.304279 | 0 | 5
SEND ALL | 1741133297.814155 | 0 | 6
RECEIVE A | 1741133298.314327 | 0 | 10.0
INTERNAL | 1741133298.819381 | 0 | 11.0
SEND A | 1741133299.3261812 | 0 | 12.0
INTERNAL | 1741133299.829452 | 0 | 13.0
RECEIVE A | 1741133300.334452 | 0 | 16.0
RECEIVE A | 1741133300.839537 | 0 | 17.0
SEND B | 1741133301.3472698 | 0 | 18.0
INTERNAL | 1741133301.849668 | 0 | 19.0
INTERNAL | 1741133302.3547132 | 0 | 20.0
INTERNAL | 1741133302.8597708 | 0 | 21.0
INTERNAL | 1741133303.3647501 | 0 | 22.0
RECEIVE B | 1741133303.8698041 | 0 | 24.0
RECEIVE A | 1741133304.3762188 | 0 | 27.0
INTERNAL | 1741133304.877064 | 0 | 28.0
SEND B | 1741133305.384295 | 0 | 29.0
INTERNAL | 1741133305.881239 | 0 | 30.0
RECEIVE A | 1741133306.3862689 | 0 | 33.0
INTERNAL | 1741133306.8913379 | 0 | 34.0
RECEIVE B | 1741133307.395984 | 0 | 37.0
INTERNAL | 1741133307.9008691 | 0 | 38.0
RECEIVE B | 1741133308.405898 | 0 | 39.0
INTERNAL | 1741133308.9109812 | 0 | 40.0
SEND ALL | 1741133309.419461 | 0 | 41.0
INTERNAL | 1741133309.9186602 | 0 | 42.0
INTERNAL | 1741133310.422019 | 0 | 43.0
RECEIVE A | 1741133310.9270751 | 0 | 47.0
RECEIVE B | 1741133311.432171 | 0 | 49.0
INTERNAL | 1741133311.9370701 | 0 | 50.0
SEND A | 1741133312.4410398 | 0 | 51.0
INTERNAL | 1741133312.941613 | 0 | 52.0
INTERNAL | 1741133313.4459 | 0 | 53.0
SEND ALL | 1741133313.9514081 | 0 | 54.0
INTERNAL | 1741133314.4511302 | 0 | 55.0
INTERNAL | 1741133314.9534569 | 0 | 56.0
INTERNAL | 1741133315.458796 | 0 | 57.0
RECEIVE B | 1741133315.963833 | 0 | 62.0
SEND A | 1741133316.47355 | 0 | 63.0
INTERNAL | 1741133316.9696362 | 0 | 64.0
SEND B | 1741133317.4753659 | 0 | 65.0
INTERNAL | 1741133317.9754298 | 0 | 66.0
RECEIVE B | 1741133318.479394 | 0 | 68.0
INTERNAL | 1741133318.984437 | 0 | 69.0
RECEIVE A | 1741133319.489024 | 0 | 72.0
INTERNAL | 1741133319.996008 | 0 | 73.0
RECEIVE B | 1741133320.501025 | 0 | 75.0
RECEIVE A | 1741133321.006078 | 0 | 77.0
SEND A | 1741133321.5137868 | 0 | 78.0
RECEIVE B | 1741133322.012498 | 0 | 80.0
INTERNAL | 1741133322.5127392 | 0 | 81.0
RECEIVE A | 1741133323.0151029 | 0 | 83.0
INTERNAL | 1741133323.518867 | 0 | 84.0
INTERNAL | 1741133324.023267 | 0 | 85.0
INTERNAL | 1741133324.528335 | 0 | 86.0
RECEIVE A | 1741133325.031135 | 0 | 89.0
RECEIVE A | 1741133325.536169 | 0 | 90.0
INTERNAL | 1741133326.041219 | 0 | 91.0
SEND ALL | 1741133326.558166 | 0 | 92.0
SEND A | 1741133327.05972 | 0 | 93.0
RECEIVE A | 1741133327.558552 | 0 | 97.0
RECEIVE A | 1741133328.061325 | 1 | 98.0
RECEIVE B | 1741133328.566366 | 1 | 99.0
RECEIVE A | 1741133329.069702 | 0 | 100.0
INTERNAL | 1741133329.572118 | 0 | 101.0
INTERNAL | 1741133330.077145 | 0 | 102.0
RECEIVE A | 1741133330.581078 | 1 | 105.0
RECEIVE B | 1741133331.086157 | 0 | 106.0
RECEIVE A | 1741133331.586883 | 0 | 108.0
RECEIVE B | 1741133332.091965 | 0 | 110.0
INTERNAL | 1741133332.596693 | 0 | 111.0
INTERNAL | 1741133333.097656 | 0 | 112.0
INTERNAL | 1741133333.600899 | 0 | 113.0
