Clock Rate: 4 ticks per second
----------------------------------------
INTERNAL | 1741106752.877853 | 0 | 1
SEND A | 1741106753.135361 | 0 | 2
INTERNAL | 1741106753.385399 | 0 | 3
INTERNAL | 1741106753.640492 | 0 | 4
INTERNAL | 1741106753.8909 | 0 | 5
INTERNAL | 1741106754.142123 | 0 | 6
INTERNAL | 1741106754.3972008 | 0 | 7
INTERNAL | 1741106754.652247 | 0 | 8
INTERNAL | 1741106754.907276 | 0 | 9
INTERNAL | 1741106755.159498 | 0 | 10
INTERNAL | 1741106755.414571 | 0 | 11
INTERNAL | 1741106755.66958 | 0 | 12
INTERNAL | 1741106755.922097 | 0 | 13
RECEIVE A | 1741106756.17717 | 0 | 17.0
RECEIVE A | 1741106756.4321501 | 1 | 18.0
RECEIVE C | 1741106756.687189 | 0 | 20.0
RECEIVE C | 1741106756.942254 | 0 | 23.0
SEND C | 1741106757.199363 | 0 | 24.0
RECEIVE C | 1741106757.450624 | 0 | 27.0
SEND A | 1741106757.707755 | 0 | 28.0
RECEIVE C | 1741106757.9606972 | 0 | 29.0
RECEIVE A | 1741106758.215752 | 0 | 31.0
INTERNAL | 1741106758.466532 | 0 | 32.0
INTERNAL | 1741106758.721588 | 0 | 33.0
INTERNAL | 1741106758.973102 | 0 | 34.0
RECEIVE C | 1741106759.228172 | 0 | 38.0
INTERNAL | 1741106759.4820669 | 0 | 39.0
SEND A | 1741106759.7422972 | 0 | 40.0
INTERNAL | 1741106759.990916 | 0 | 41.0
SEND ALL | 1741106760.252937 | 0 | 42.0
INTERNAL | 1741106760.501011 | 0 | 43.0
INTERNAL | 1741106760.7532039 | 0 | 44.0
INTERNAL | 1741106761.008644 | 0 | 45.0
RECEIVE A | 1741106761.258687 | 0 | 50.0
INTERNAL | 1741106761.513771 | 0 | 51.0
INTERNAL | 1741106761.7687318 | 0 | 52.0
INTERNAL | 1741106762.0237231 | 0 | 53.0
INTERNAL | 1741106762.274857 | 0 | 54.0
SEND C | 1741106762.53318 | 0 | 55.0
RECEIVE A | 1741106762.784938 | 0 | 60.0
INTERNAL | 1741106763.0372028 | 0 | 61.0
INTERNAL | 1741106763.292244 | 0 | 62.0
INTERNAL | 1741106763.547307 | 0 | 63.0
RECEIVE C | 1741106763.801471 | 1 | 66.0
RECEIVE A | 1741106764.05653 | 0 | 67.0
INTERNAL | 1741106764.309251 | 0 | 68.0
RECEIVE A | 1741106764.564251 | 1 | 69.0
RECEIVE A | 1741106764.818548 | 1 | 70.0
RECEIVE C | 1741106765.069601 | 0 | 73.0
INTERNAL | 1741106765.32423 | 0 | 74.0
RECEIVE A | 1741106765.575022 | 0 | 76.0
SEND ALL | 1741106765.8341708 | 0 | 77.0
INTERNAL | 1741106766.08511 | 0 | 78.0
RECEIVE C | 1741106766.338905 | 0 | 81.0
RECEIVE C | 1741106766.5939252 | 0 | 83.0
RECEIVE C | 1741106766.848958 | 0 | 84.0
INTERNAL | 1741106767.1007948 | 0 | 85.0
INTERNAL | 1741106767.3521879 | 0 | 86.0
RECEIVE A | 1741106767.60725 | 0 | 89.0
INTERNAL | 1741106767.8596501 | 0 | 90.0
INTERNAL | 1741106768.114721 | 0 | 91.0
INTERNAL | 1741106768.365917 | 0 | 92.0
RECEIVE C | 1741106768.619984 | 0 | 95.0
SEND A | 1741106768.880552 | 0 | 96.0
INTERNAL | 1741106769.126416 | 0 | 97.0
SEND ALL | 1741106769.3886871 | 0 | 98.0
RECEIVE A | 1741106769.632004 | 0 | 101.0
INTERNAL | 1741106769.883109 | 0 | 102.0
INTERNAL | 1741106770.138193 | 0 | 103.0
RECEIVE C | 1741106770.390851 | 1 | 105.0
RECEIVE C | 1741106770.645936 | 0 | 106.0
SEND A | 1741106770.900657 | 0 | 107.0
SEND C | 1741106771.1496909 | 0 | 108.0
SEND ALL | 1741106771.406734 | 0 | 109.0
INTERNAL | 1741106771.6573591 | 0 | 110.0
INTERNAL | 1741106771.90896 | 0 | 111.0
INTERNAL | 1741106772.1611679 | 0 | 112.0
SEND A | 1741106772.417774 | 0 | 113.0
INTERNAL | 1741106772.667907 | 0 | 114.0
SEND C | 1741106772.925806 | 0 | 115.0
RECEIVE C | 1741106773.176159 | 0 | 123.0
INTERNAL | 1741106773.431231 | 0 | 124.0
RECEIVE C | 1741106773.683008 | 0 | 126.0
INTERNAL | 1741106773.9380322 | 0 | 127.0
RECEIVE C | 1741106774.193084 | 1 | 128.0
RECEIVE C | 1741106774.446578 | 1 | 129.0
RECEIVE C | 1741106774.701544 | 1 | 130.0
RECEIVE A | 1741106774.952068 | 0 | 131.0
RECEIVE C | 1741106775.206444 | 1 | 134.0
RECEIVE C | 1741106775.461501 | 0 | 135.0
INTERNAL | 1741106775.71545 | 0 | 136.0
RECEIVE A | 1741106775.97045 | 0 | 137.0
RECEIVE A | 1741106776.224158 | 0 | 139.0
INTERNAL | 1741106776.475945 | 0 | 140.0
RECEIVE A | 1741106776.730857 | 1 | 141.0
RECEIVE C | 1741106776.985642 | 0 | 144.0
RECEIVE C | 1741106777.236563 | 0 | 147.0
RECEIVE C | 1741106777.490886 | 0 | 148.0
RECEIVE C | 1741106777.745936 | 0 | 149.0
RECEIVE A | 1741106777.999862 | 0 | 151.0
INTERNAL | 1741106778.254288 | 0 | 152.0
INTERNAL | 1741106778.509336 | 0 | 153.0
INTERNAL | 1741106778.764386 | 0 | 154.0
INTERNAL | 1741106779.019425 | 0 | 155.0
SEND A | 1741106779.278081 | 0 | 156.0
SEND ALL | 1741106779.5331771 | 0 | 157.0
INTERNAL | 1741106779.782038 | 0 | 158.0
INTERNAL | 1741106780.037014 | 0 | 159.0
RECEIVE C | 1741106780.289726 | 0 | 165.0
INTERNAL | 1741106780.5408242 | 0 | 166.0
RECEIVE C | 1741106780.793151 | 0 | 169.0
RECEIVE A | 1741106781.048128 | 1 | 170.0
RECEIVE C | 1741106781.299561 | 1 | 171.0
RECEIVE C | 1741106781.554492 | 0 | 172.0
RECEIVE A | 1741106781.808465 | 0 | 174.0
RECEIVE C | 1741106782.0634902 | 0 | 176.0
INTERNAL | 1741106782.317239 | 0 | 177.0
RECEIVE A | 1741106782.572206 | 0 | 179.0
RECEIVE C | 1741106782.824147 | 0 | 181.0
SEND ALL | 1741106783.085423 | 0 | 182.0
RECEIVE C | 1741106783.333247 | 0 | 185.0
RECEIVE A | 1741106783.588319 | 0 | 186.0
RECEIVE C | 1741106783.8396668 | 0 | 188.0
INTERNAL | 1741106784.091659 | 0 | 189.0
INTERNAL | 1741106784.346741 | 0 | 190.0
INTERNAL | 1741106784.5970938 | 0 | 191.0
INTERNAL | 1741106784.852122 | 0 | 192.0
SEND ALL | 1741106785.109142 | 0 | 193.0
INTERNAL | 1741106785.3575091 | 0 | 194.0
SEND ALL | 1741106785.6198242 | 0 | 195.0
INTERNAL | 1741106785.86532 | 0 | 196.0
RECEIVE C | 1741106786.116692 | 0 | 200.0
INTERNAL | 1741106786.370389 | 0 | 201.0
RECEIVE A | 1741106786.624146 | 1 | 204.0
RECEIVE C | 1741106786.879138 | 0 | 205.0
INTERNAL | 1741106787.131208 | 0 | 206.0
INTERNAL | 1741106787.386213 | 0 | 207.0
RECEIVE C | 1741106787.641244 | 1 | 209.0
RECEIVE C | 1741106787.896322 | 1 | 210.0
RECEIVE C | 1741106788.151383 | 1 | 211.0
RECEIVE C | 1741106788.405649 | 0 | 212.0
INTERNAL | 1741106788.6566389 | 0 | 213.0
RECEIVE C | 1741106788.91132 | 0 | 217.0
INTERNAL | 1741106789.163907 | 0 | 218.0
SEND ALL | 1741106789.423757 | 0 | 219.0
RECEIVE C | 1741106789.6712341 | 0 | 222.0
INTERNAL | 1741106789.921897 | 0 | 223.0
INTERNAL | 1741106790.174422 | 0 | 224.0
INTERNAL | 1741106790.429444 | 0 | 225.0
RECEIVE C | 1741106790.679713 | 0 | 227.0
RECEIVE A | 1741106790.9348118 | 0 | 229.0
RECEIVE C | 1741106791.188056 | 0 | 231.0
INTERNAL | 1741106791.438931 | 0 | 232.0
INTERNAL | 1741106791.693971 | 0 | 233.0
INTERNAL | 1741106791.9481769 | 0 | 234.0
INTERNAL | 1741106792.198998 | 0 | 235.0
RECEIVE A | 1741106792.454058 | 0 | 238.0
SEND ALL | 1741106792.713862 | 0 | 239.0
INTERNAL | 1741106792.9641569 | 0 | 240.0
SEND ALL | 1741106793.2222679 | 0 | 241.0
INTERNAL | 1741106793.472847 | 0 | 242.0
RECEIVE A | 1741106793.726509 | 0 | 247.0
INTERNAL | 1741106793.980951 | 0 | 248.0
RECEIVE C | 1741106794.236008 | 0 | 249.0
RECEIVE C | 1741106794.488938 | 0 | 251.0
INTERNAL | 1741106794.74421 | 0 | 252.0
SEND ALL | 1741106795.005253 | 0 | 253.0
INTERNAL | 1741106795.253454 | 0 | 254.0
RECEIVE C | 1741106795.506355 | 0 | 257.0
RECEIVE C | 1741106795.761356 | 0 | 259.0
RECEIVE A | 1741106796.016431 | 0 | 260.0
SEND ALL | 1741106796.275321 | 0 | 261.0
INTERNAL | 1741106796.5199249 | 0 | 262.0
RECEIVE A | 1741106796.774961 | 0 | 265.0
RECEIVE C | 1741106797.025871 | 0 | 267.0
INTERNAL | 1741106797.2768698 | 0 | 268.0
INTERNAL | 1741106797.531327 | 0 | 269.0
INTERNAL | 1741106797.784014 | 0 | 270.0
RECEIVE C | 1741106798.039069 | 0 | 273.0
INTERNAL | 1741106798.2934332 | 0 | 274.0
INTERNAL | 1741106798.548492 | 0 | 275.0
RECEIVE C | 1741106798.802309 | 0 | 277.0
INTERNAL | 1741106799.057764 | 0 | 278.0
INTERNAL | 1741106799.31267 | 0 | 279.0
RECEIVE A | 1741106799.566654 | 0 | 280.0
INTERNAL | 1741106799.821692 | 0 | 281.0
RECEIVE A | 1741106800.074093 | 0 | 283.0
SEND A | 1741106800.3317928 | 0 | 284.0
