Clock Rate: 1 ticks per second
----------------------------------------
SEND B | 1741049967.880696 | 0 | 1
RECEIVE B | 1741049968 | 0 | 5
SEND B | 1741049969.8938282 | 0 | 6
RECEIVE B | 1741049970 | 1 | 10
RECEIVE B | 1741049970 | 1 | 11
RECEIVE B | 1741049971 | 1 | 14
RECEIVE C | 1741049972 | 0 | 17
INTERNAL | 1741049974.90708 | 0 | 18
INTERNAL | 1741049975.909462 | 0 | 19
RECEIVE B | 1741049976 | 0 | 27
INTERNAL | 1741049977.917214 | 0 | 28
RECEIVE B | 1741049978 | 0 | 34
RECEIVE C | 1741049979 | 1 | 36
RECEIVE B | 1741049979 | 1 | 38
RECEIVE B | 1741049980 | 1 | 40
RECEIVE B | 1741049981 | 1 | 44
RECEIVE B | 1741049982 | 1 | 45
RECEIVE B | 1741049983 | 0 | 50
RECEIVE C | 1741049985 | 0 | 54
RECEIVE C | 1741049986 | 0 | 56
SEND B | 1741049987.969461 | 0 | 57
RECEIVE B | 1741049988 | 0 | 65
INTERNAL | 1741049989.973442 | 0 | 66
RECEIVE B | 1741049990 | 0 | 70
RECEIVE B | 1741049990 | 0 | 71
RECEIVE B | 1741049991 | 0 | 74
RECEIVE B | 1741049993 | 1 | 77
RECEIVE B | 1741049993 | 0 | 78
INTERNAL | 1741049996.001011 | 0 | 79
RECEIVE B | 1741049996 | 1 | 86
RECEIVE C | 1741049996 | 1 | 88
RECEIVE B | 1741049997 | 2 | 90
RECEIVE B | 1741049998 | 1 | 93
RECEIVE C | 1741049998 | 1 | 94
RECEIVE B | 1741050000 | 0 | 99
RECEIVE B | 1741050002 | 0 | 105
RECEIVE C | 1741050003 | 0 | 107
INTERNAL | 1741050005.038514 | 0 | 108
RECEIVE C | 1741050005 | 1 | 112
RECEIVE B | 1741050005 | 0 | 114
RECEIVE B | 1741050007 | 0 | 120
SEND B | 1741050009.052475 | 0 | 121
RECEIVE C | 1741050009 | 0 | 124
INTERNAL | 1741050011.059747 | 0 | 125
RECEIVE C | 1741050011 | 1 | 127
RECEIVE B | 1741050011 | 1 | 132
RECEIVE B | 1741050012 | 1 | 135
RECEIVE B | 1741050013 | 2 | 137
RECEIVE B | 1741050014 | 2 | 141
RECEIVE C | 1741050014 | 1 | 142
RECEIVE B | 1741050015 | 1 | 143
RECEIVE B | 1741050017 | 1 | 151
RECEIVE B | 1741050018 | 2 | 152
RECEIVE C | 1741050019 | 1 | 154
RECEIVE B | 1741050019 | 0 | 156
RECEIVE B | 1741050022 | 1 | 164
RECEIVE B | 1741050023 | 0 | 166
RECEIVE B | 1741050024 | 0 | 170
RECEIVE B | 1741050026 | 0 | 175
RECEIVE B | 1741050027 | 0 | 178
RECEIVE C | 1741050027 | 1 | 180
RECEIVE B | 1741050028 | 1 | 182
RECEIVE B | 1741050028 | 0 | 183
RECEIVE C | 1741050030 | 0 | 188
RECEIVE B | 1741050032 | 0 | 195
